Date,Time,StoreID,CustomerID,OrderID,ProductName,Price
2023-05-09,12:59:52,STR_5E1NP1,CUST_3UV71F,ORD_MV3OFA,Smartphone,212.8
2023-04-11,14:51:17,STR_5E1NP1,CUST_3UV71F,ORD_9D2JG0,Smartwatch,840.43
2023-04-11,14:51:17,STR_5E1NP1,CUST_3UV71F,ORD_9D2JG0,Headphones,192.36
2023-04-11,14:51:17,STR_5E1NP1,CUST_3UV71F,ORD_9D2JG0,Laptop,199.25
2023-03-30,15:35:13,STR_5E1NP1,CUST_3UV71F,ORD_ZS324R,Headphones,192.36
2023-03-30,15:35:13,STR_5E1NP1,CUST_3UV71F,ORD_ZS324R,Monitor,608.68
2023-08-08,10:03:51,STR_5E1NP1,CUST_3UV71F,ORD_ZYQX42,Tablet,832.49
2023-08-08,10:03:51,STR_5E1NP1,CUST_3UV71F,ORD_ZYQX42,Laptop,199.25
2023-08-08,10:03:51,STR_5E1NP1,CUST_3UV71F,ORD_ZYQX42,Smartwatch,840.43
2023-03-11,16:01:37,STR_5E1NP1,CUST_3UV71F,ORD_FEBRU6,Tablet,832.49
2023-03-11,16:01:37,STR_5E1NP1,CUST_3UV71F,ORD_FEBRU6,Tablet,832.49
2023-02-28,21:14:15,STR_5E1NP1,CUST_BUI8Y6,ORD_Z8GV4D,Monitor,608.68
2023-08-26,08:07:22,STR_5E1NP1,CUST_BUI8Y6,ORD_XT3NTD,Keyboard,74.81
2023-11-14,07:16:55,STR_5E1NP1,CUST_BUI8Y6,ORD_5OX1OZ,Tablet,832.49
2023-11-14,07:16:55,STR_5E1NP1,CUST_BUI8Y6,ORD_5OX1OZ,Smartwatch,840.43
2023-11-14,07:16:55,STR_5E1NP1,CUST_BUI8Y6,ORD_5OX1OZ,Tablet,832.49
2023-11-14,07:16:55,STR_5E1NP1,CUST_BUI8Y6,ORD_5OX1OZ,Speaker,740.0
2023-11-14,07:16:55,STR_5E1NP1,CUST_BUI8Y6,ORD_5OX1OZ,Tablet,832.49
2023-12-20,09:17:09,STR_5E1NP1,CUST_BUI8Y6,ORD_VF6U2K,Smartwatch,840.43
2023-12-20,09:17:09,STR_5E1NP1,CUST_BUI8Y6,ORD_VF6U2K,Speaker,740.0
2023-12-20,09:17:09,STR_5E1NP1,CUST_BUI8Y6,ORD_VF6U2K,Keyboard,74.81
2023-10-11,04:39:20,STR_5E1NP1,CUST_RFNYDM,ORD_BTTFNY,Smartwatch,840.43
2023-10-11,04:39:20,STR_5E1NP1,CUST_RFNYDM,ORD_BTTFNY,Speaker,740.0
2023-10-11,04:39:20,STR_5E1NP1,CUST_RFNYDM,ORD_BTTFNY,Keyboard,74.81
2023-12-25,11:45:19,STR_5E1NP1,CUST_RFNYDM,ORD_SLAUNW,Monitor,608.68
2023-12-25,11:45:19,STR_5E1NP1,CUST_RFNYDM,ORD_SLAUNW,Monitor,608.68
2023-12-25,11:45:19,STR_5E1NP1,CUST_RFNYDM,ORD_SLAUNW,Laptop,199.25
2023-05-15,12:43:01,STR_5E1NP1,CUST_RFNYDM,ORD_16PEPM,Tablet,832.49
2023-05-15,12:43:01,STR_5E1NP1,CUST_RFNYDM,ORD_16PEPM,Speaker,740.0
2023-05-15,12:43:01,STR_5E1NP1,CUST_RFNYDM,ORD_16PEPM,Tablet,832.49
2023-06-05,13:13:28,STR_5E1NP1,CUST_RFNYDM,ORD_SNND63,Tablet,832.49
2023-06-05,13:13:28,STR_5E1NP1,CUST_RFNYDM,ORD_SNND63,Laptop,199.25
2023-05-28,17:31:12,STR_5E1NP1,CUST_RFNYDM,ORD_1EULAH,Tablet,832.49
2023-05-28,17:31:12,STR_5E1NP1,CUST_RFNYDM,ORD_1EULAH,Monitor,608.68
2023-05-28,17:31:12,STR_5E1NP1,CUST_RFNYDM,ORD_1EULAH,Keyboard,74.81
2023-02-18,06:52:16,STR_5E1NP1,CUST_RFNYDM,ORD_AWF7Z8,Laptop,199.25
2023-02-18,06:52:16,STR_5E1NP1,CUST_RFNYDM,ORD_AWF7Z8,Keyboard,74.81
2023-07-01,09:33:45,STR_5E1NP1,CUST_RFNYDM,ORD_VZEF9F,Laptop,199.25
2023-07-01,09:33:45,STR_5E1NP1,CUST_RFNYDM,ORD_VZEF9F,Speaker,740.0
2023-07-01,09:33:45,STR_5E1NP1,CUST_RFNYDM,ORD_VZEF9F,Laptop,199.25
2023-04-09,21:52:52,STR_5E1NP1,CUST_95OU0R,ORD_RVRJO8,Speaker,740.0
2023-04-09,21:52:52,STR_5E1NP1,CUST_95OU0R,ORD_RVRJO8,Smartphone,212.8
2023-04-09,21:52:52,STR_5E1NP1,CUST_95OU0R,ORD_RVRJO8,Smartphone,212.8
2023-04-09,21:52:52,STR_5E1NP1,CUST_95OU0R,ORD_RVRJO8,Headphones,192.36
2023-08-10,09:16:26,STR_5E1NP1,CUST_95OU0R,ORD_KFK26F,Tablet,832.49
2023-08-10,09:16:26,STR_5E1NP1,CUST_95OU0R,ORD_KFK26F,Keyboard,74.81
2023-09-21,00:50:52,STR_5E1NP1,CUST_95OU0R,ORD_KDUSD9,Speaker,740.0
2023-09-21,00:50:52,STR_5E1NP1,CUST_95OU0R,ORD_KDUSD9,Monitor,608.68
2023-03-06,14:07:49,STR_5E1NP1,CUST_95OU0R,ORD_OVQ28A,Speaker,740.0
2023-03-06,14:07:49,STR_5E1NP1,CUST_95OU0R,ORD_OVQ28A,Tablet,832.49
2023-03-06,14:07:49,STR_5E1NP1,CUST_95OU0R,ORD_OVQ28A,Keyboard,74.81
2023-03-06,14:07:49,STR_5E1NP1,CUST_95OU0R,ORD_OVQ28A,Keyboard,74.81
2023-03-06,14:07:49,STR_5E1NP1,CUST_95OU0R,ORD_OVQ28A,Headphones,192.36
2023-04-05,23:32:36,STR_5E1NP1,CUST_95OU0R,ORD_FB1R2O,Monitor,608.68
2023-04-05,23:32:36,STR_5E1NP1,CUST_95OU0R,ORD_FB1R2O,Monitor,608.68
2023-04-05,23:32:36,STR_5E1NP1,CUST_95OU0R,ORD_FB1R2O,Smartwatch,840.43
2023-04-05,23:32:36,STR_5E1NP1,CUST_95OU0R,ORD_FB1R2O,Keyboard,74.81
2023-08-20,12:44:47,STR_5E1NP1,CUST_95OU0R,ORD_IKTDYB,Keyboard,74.81
2023-08-20,12:44:47,STR_5E1NP1,CUST_95OU0R,ORD_IKTDYB,Speaker,740.0
2023-08-20,12:44:47,STR_5E1NP1,CUST_95OU0R,ORD_IKTDYB,Laptop,199.25
2023-09-17,01:29:11,STR_5E1NP1,CUST_95OU0R,ORD_CE9I3J,Smartwatch,840.43
2023-09-17,01:29:11,STR_5E1NP1,CUST_95OU0R,ORD_CE9I3J,Keyboard,74.81
2023-09-17,01:29:11,STR_5E1NP1,CUST_95OU0R,ORD_CE9I3J,Smartwatch,840.43
2023-09-17,01:29:11,STR_5E1NP1,CUST_95OU0R,ORD_CE9I3J,Tablet,832.49
2023-05-22,02:08:02,STR_5E1NP1,CUST_T9CTJR,ORD_LGYALU,Laptop,199.25
2023-05-22,02:08:02,STR_5E1NP1,CUST_T9CTJR,ORD_LGYALU,Laptop,199.25
2023-05-22,02:08:02,STR_5E1NP1,CUST_T9CTJR,ORD_LGYALU,Monitor,608.68
2023-05-22,02:08:02,STR_5E1NP1,CUST_T9CTJR,ORD_LGYALU,Tablet,832.49
2023-10-07,14:42:32,STR_5E1NP1,CUST_T9CTJR,ORD_F3S6T4,Smartwatch,840.43
2023-01-29,17:10:15,STR_5E1NP1,CUST_T9CTJR,ORD_N449NY,Monitor,608.68
2023-01-29,17:10:15,STR_5E1NP1,CUST_T9CTJR,ORD_N449NY,Speaker,740.0
2023-01-29,17:10:15,STR_5E1NP1,CUST_T9CTJR,ORD_N449NY,Headphones,192.36
2023-01-29,17:10:15,STR_5E1NP1,CUST_T9CTJR,ORD_N449NY,Tablet,832.49
2023-10-05,12:58:18,STR_5E1NP1,CUST_T9CTJR,ORD_3WXES1,Tablet,832.49
2023-10-05,12:58:18,STR_5E1NP1,CUST_T9CTJR,ORD_3WXES1,Smartwatch,840.43
2023-05-22,02:58:08,STR_5E1NP1,CUST_T9CTJR,ORD_4VNW2P,Monitor,608.68
2023-05-22,02:58:08,STR_5E1NP1,CUST_T9CTJR,ORD_4VNW2P,Keyboard,74.81
2023-05-22,02:58:08,STR_5E1NP1,CUST_T9CTJR,ORD_4VNW2P,Tablet,832.49
2023-05-22,02:58:08,STR_5E1NP1,CUST_T9CTJR,ORD_4VNW2P,Speaker,740.0
2023-01-07,03:33:14,STR_5E1NP1,CUST_T9CTJR,ORD_4PYF5I,Monitor,608.68
2023-08-09,00:54:55,STR_5E1NP1,CUST_34BMR7,ORD_ZEBGSL,Smartwatch,840.43
2023-08-09,00:54:55,STR_5E1NP1,CUST_34BMR7,ORD_ZEBGSL,Laptop,199.25
2023-08-09,00:54:55,STR_5E1NP1,CUST_34BMR7,ORD_ZEBGSL,Keyboard,74.81
2023-08-09,00:54:55,STR_5E1NP1,CUST_34BMR7,ORD_ZEBGSL,Speaker,740.0
2023-08-09,00:54:55,STR_5E1NP1,CUST_34BMR7,ORD_ZEBGSL,Smartphone,212.8
2023-12-24,14:48:10,STR_5E1NP1,CUST_34BMR7,ORD_NBKHG8,Headphones,192.36
2023-12-24,14:48:10,STR_5E1NP1,CUST_34BMR7,ORD_NBKHG8,Headphones,192.36
2023-01-16,14:55:52,STR_5E1NP1,CUST_34BMR7,ORD_KGU7LM,Speaker,740.0
2023-01-16,14:55:52,STR_5E1NP1,CUST_34BMR7,ORD_KGU7LM,Keyboard,74.81
2023-07-11,07:34:37,STR_5E1NP1,CUST_34BMR7,ORD_XQAU13,Keyboard,74.81
2023-07-11,07:34:37,STR_5E1NP1,CUST_34BMR7,ORD_XQAU13,Monitor,608.68
2023-07-11,07:34:37,STR_5E1NP1,CUST_34BMR7,ORD_XQAU13,Speaker,740.0
2023-07-11,07:34:37,STR_5E1NP1,CUST_34BMR7,ORD_XQAU13,Tablet,832.49
2023-11-22,13:07:17,STR_5E1NP1,CUST_34BMR7,ORD_7OGTO2,Speaker,740.0
2023-11-22,13:07:17,STR_5E1NP1,CUST_34BMR7,ORD_7OGTO2,Speaker,740.0
2023-02-06,03:30:28,STR_5E1NP1,CUST_34BMR7,ORD_SDYE7C,Tablet,832.49
2023-02-06,03:30:28,STR_5E1NP1,CUST_34BMR7,ORD_SDYE7C,Speaker,740.0
2023-02-06,03:30:28,STR_5E1NP1,CUST_34BMR7,ORD_SDYE7C,Laptop,199.25
2023-02-06,03:30:28,STR_5E1NP1,CUST_34BMR7,ORD_SDYE7C,Laptop,199.25
2023-02-06,03:30:28,STR_5E1NP1,CUST_34BMR7,ORD_SDYE7C,Laptop,199.25
2023-05-06,10:06:41,STR_5E1NP1,CUST_34BMR7,ORD_KUM9V6,Speaker,740.0
2023-05-06,10:06:41,STR_5E1NP1,CUST_34BMR7,ORD_KUM9V6,Smartwatch,840.43
2023-05-06,10:06:41,STR_5E1NP1,CUST_34BMR7,ORD_KUM9V6,Smartwatch,840.43
2023-03-18,11:08:05,STR_5E1NP1,CUST_34BMR7,ORD_2MQP9X,Keyboard,74.81
2023-03-18,11:08:05,STR_5E1NP1,CUST_34BMR7,ORD_2MQP9X,Headphones,192.36
2023-08-25,16:33:47,STR_5E1NP1,CUST_A5CW9J,ORD_UR1S8M,Tablet,832.49
2023-12-11,13:11:01,STR_5E1NP1,CUST_A5CW9J,ORD_MI66U9,Tablet,832.49
2023-12-11,13:11:01,STR_5E1NP1,CUST_A5CW9J,ORD_MI66U9,Keyboard,74.81
2023-12-11,13:11:01,STR_5E1NP1,CUST_A5CW9J,ORD_MI66U9,Tablet,832.49
2023-12-11,13:11:01,STR_5E1NP1,CUST_A5CW9J,ORD_MI66U9,Smartphone,212.8
2023-12-11,13:11:01,STR_5E1NP1,CUST_A5CW9J,ORD_MI66U9,Speaker,740.0
2023-12-15,23:19:16,STR_5E1NP1,CUST_A5CW9J,ORD_PH14M6,Smartphone,212.8
2023-12-15,23:19:16,STR_5E1NP1,CUST_A5CW9J,ORD_PH14M6,Smartphone,212.8
2023-12-15,23:19:16,STR_5E1NP1,CUST_A5CW9J,ORD_PH14M6,Laptop,199.25
2023-12-15,23:19:16,STR_5E1NP1,CUST_A5CW9J,ORD_PH14M6,Headphones,192.36
2023-08-11,18:59:10,STR_5E1NP1,CUST_A5CW9J,ORD_GWAFJ8,Laptop,199.25
2023-08-11,18:59:10,STR_5E1NP1,CUST_A5CW9J,ORD_GWAFJ8,Monitor,608.68
2023-08-11,18:59:10,STR_5E1NP1,CUST_A5CW9J,ORD_GWAFJ8,Keyboard,74.81
2023-08-11,18:59:10,STR_5E1NP1,CUST_A5CW9J,ORD_GWAFJ8,Headphones,192.36
2023-05-11,00:23:29,STR_5E1NP1,CUST_FXKUBW,ORD_E0DY84,Speaker,740.0
2023-05-11,00:23:29,STR_5E1NP1,CUST_FXKUBW,ORD_E0DY84,Smartwatch,840.43
2023-01-23,08:49:59,STR_5E1NP1,CUST_FXKUBW,ORD_DA8AR4,Monitor,608.68
2023-01-23,08:49:59,STR_5E1NP1,CUST_FXKUBW,ORD_DA8AR4,Smartwatch,840.43
2023-01-23,08:49:59,STR_5E1NP1,CUST_FXKUBW,ORD_DA8AR4,Smartphone,212.8
2023-01-23,08:49:59,STR_5E1NP1,CUST_FXKUBW,ORD_DA8AR4,Keyboard,74.81
2023-01-23,08:49:59,STR_5E1NP1,CUST_FXKUBW,ORD_DA8AR4,Smartwatch,840.43
2023-02-17,03:19:53,STR_5E1NP1,CUST_FXKUBW,ORD_IHV1MB,Headphones,192.36
2023-02-17,03:19:53,STR_5E1NP1,CUST_FXKUBW,ORD_IHV1MB,Headphones,192.36
2023-02-17,03:19:53,STR_5E1NP1,CUST_FXKUBW,ORD_IHV1MB,Speaker,740.0
2023-02-17,03:19:53,STR_5E1NP1,CUST_FXKUBW,ORD_IHV1MB,Keyboard,74.81
2023-11-25,19:54:01,STR_5E1NP1,CUST_FXKUBW,ORD_XK8O4A,Tablet,832.49
2023-11-25,19:54:01,STR_5E1NP1,CUST_FXKUBW,ORD_XK8O4A,Smartwatch,840.43
2023-11-25,19:54:01,STR_5E1NP1,CUST_FXKUBW,ORD_XK8O4A,Keyboard,74.81
2023-11-25,19:54:01,STR_5E1NP1,CUST_FXKUBW,ORD_XK8O4A,Smartphone,212.8
2023-11-25,19:54:01,STR_5E1NP1,CUST_FXKUBW,ORD_XK8O4A,Smartwatch,840.43
2023-06-04,23:33:01,STR_5E1NP1,CUST_FXKUBW,ORD_37HYW4,Smartphone,212.8
2023-05-01,07:01:22,STR_5E1NP1,CUST_FXKUBW,ORD_G94CB6,Laptop,199.25
2023-05-01,07:01:22,STR_5E1NP1,CUST_FXKUBW,ORD_G94CB6,Smartphone,212.8
2023-05-01,07:01:22,STR_5E1NP1,CUST_FXKUBW,ORD_G94CB6,Keyboard,74.81
2023-04-08,00:30:46,STR_5E1NP1,CUST_H5Y96O,ORD_V8QB4G,Smartwatch,840.43
2023-04-08,00:30:46,STR_5E1NP1,CUST_H5Y96O,ORD_V8QB4G,Headphones,192.36
2023-04-08,00:30:46,STR_5E1NP1,CUST_H5Y96O,ORD_V8QB4G,Keyboard,74.81
2023-04-08,00:30:46,STR_5E1NP1,CUST_H5Y96O,ORD_V8QB4G,Tablet,832.49
2023-03-22,05:01:15,STR_5E1NP1,CUST_H5Y96O,ORD_7YXWID,Smartwatch,840.43
2023-03-22,05:01:15,STR_5E1NP1,CUST_H5Y96O,ORD_7YXWID,Keyboard,74.81
2023-03-22,05:01:15,STR_5E1NP1,CUST_H5Y96O,ORD_7YXWID,Smartphone,212.8
2023-03-22,05:01:15,STR_5E1NP1,CUST_H5Y96O,ORD_7YXWID,Speaker,740.0
2023-03-22,05:01:15,STR_5E1NP1,CUST_H5Y96O,ORD_7YXWID,Headphones,192.36
2023-07-28,12:42:28,STR_5E1NP1,CUST_H5Y96O,ORD_XQFMDM,Tablet,832.49
2023-07-28,12:42:28,STR_5E1NP1,CUST_H5Y96O,ORD_XQFMDM,Headphones,192.36
2023-07-28,12:42:28,STR_5E1NP1,CUST_H5Y96O,ORD_XQFMDM,Smartwatch,840.43
2023-07-28,12:42:28,STR_5E1NP1,CUST_H5Y96O,ORD_XQFMDM,Laptop,199.25
2023-07-28,12:42:28,STR_5E1NP1,CUST_H5Y96O,ORD_XQFMDM,Monitor,608.68
2023-05-16,07:05:49,STR_5E1NP1,CUST_H5Y96O,ORD_WBZYSC,Laptop,199.25
2023-05-16,07:05:49,STR_5E1NP1,CUST_H5Y96O,ORD_WBZYSC,Monitor,608.68
2023-05-16,07:05:49,STR_5E1NP1,CUST_H5Y96O,ORD_WBZYSC,Smartwatch,840.43
2023-07-29,09:45:05,STR_5E1NP1,CUST_H5Y96O,ORD_5B01WY,Headphones,192.36
2023-07-29,09:45:05,STR_5E1NP1,CUST_H5Y96O,ORD_5B01WY,Monitor,608.68
2023-07-29,09:45:05,STR_5E1NP1,CUST_H5Y96O,ORD_5B01WY,Laptop,199.25
2023-03-14,08:26:45,STR_5E1NP1,CUST_H5Y96O,ORD_QMPLHI,Smartwatch,840.43
2023-03-14,08:26:45,STR_5E1NP1,CUST_H5Y96O,ORD_QMPLHI,Speaker,740.0
2023-05-05,08:25:44,STR_5E1NP1,CUST_H5Y96O,ORD_X8CYW3,Tablet,832.49
2023-05-05,08:25:44,STR_5E1NP1,CUST_H5Y96O,ORD_X8CYW3,Laptop,199.25
2023-05-05,08:25:44,STR_5E1NP1,CUST_H5Y96O,ORD_X8CYW3,Keyboard,74.81
2023-08-15,01:05:52,STR_5E1NP1,CUST_H5Y96O,ORD_7AWCEL,Tablet,832.49
2023-09-25,23:34:01,STR_5E1NP1,CUST_H5Y96O,ORD_ZF3R35,Tablet,832.49
2023-09-04,20:50:50,STR_5E1NP1,CUST_H5Y96O,ORD_7083HI,Speaker,740.0
2023-01-09,18:25:29,STR_5E1NP1,CUST_BN2D5Y,ORD_7PQXXP,Smartphone,212.8
2023-01-09,18:25:29,STR_5E1NP1,CUST_BN2D5Y,ORD_7PQXXP,Tablet,832.49
2023-01-09,18:25:29,STR_5E1NP1,CUST_BN2D5Y,ORD_7PQXXP,Speaker,740.0
2023-01-09,18:25:29,STR_5E1NP1,CUST_BN2D5Y,ORD_7PQXXP,Smartphone,212.8
2023-10-06,07:08:32,STR_5E1NP1,CUST_BN2D5Y,ORD_PB7IWF,Keyboard,74.81
2023-10-06,07:08:32,STR_5E1NP1,CUST_BN2D5Y,ORD_PB7IWF,Speaker,740.0
2023-09-15,07:47:37,STR_5E1NP1,CUST_BN2D5Y,ORD_YQGC9J,Laptop,199.25
2023-09-15,07:47:37,STR_5E1NP1,CUST_BN2D5Y,ORD_YQGC9J,Laptop,199.25
2023-09-15,07:47:37,STR_5E1NP1,CUST_BN2D5Y,ORD_YQGC9J,Tablet,832.49
2023-09-15,07:47:37,STR_5E1NP1,CUST_BN2D5Y,ORD_YQGC9J,Laptop,199.25
2023-01-15,03:33:46,STR_5E1NP1,CUST_XVNI4K,ORD_5KYCDQ,Monitor,608.68
2023-01-15,03:33:46,STR_5E1NP1,CUST_XVNI4K,ORD_5KYCDQ,Laptop,199.25
2023-01-15,03:33:46,STR_5E1NP1,CUST_XVNI4K,ORD_5KYCDQ,Headphones,192.36
2023-01-15,03:33:46,STR_5E1NP1,CUST_XVNI4K,ORD_5KYCDQ,Smartphone,212.8
2023-04-18,20:10:14,STR_5E1NP1,CUST_MZMYNZ,ORD_X2UK5H,Smartphone,212.8
2023-04-18,20:10:14,STR_5E1NP1,CUST_MZMYNZ,ORD_X2UK5H,Keyboard,74.81
2023-04-18,20:10:14,STR_5E1NP1,CUST_MZMYNZ,ORD_X2UK5H,Laptop,199.25
2023-04-18,20:10:14,STR_5E1NP1,CUST_MZMYNZ,ORD_X2UK5H,Monitor,608.68
2023-12-20,00:29:55,STR_5E1NP1,CUST_MZMYNZ,ORD_I4YACV,Headphones,192.36
2023-01-25,20:02:59,STR_5E1NP1,CUST_MZMYNZ,ORD_CY6M1C,Smartwatch,840.43
2023-01-25,20:02:59,STR_5E1NP1,CUST_MZMYNZ,ORD_CY6M1C,Keyboard,74.81
2023-01-25,20:02:59,STR_5E1NP1,CUST_MZMYNZ,ORD_CY6M1C,Keyboard,74.81
2023-01-25,20:02:59,STR_5E1NP1,CUST_MZMYNZ,ORD_CY6M1C,Monitor,608.68
2023-06-09,13:54:37,STR_5E1NP1,CUST_034MP7,ORD_PV2SXH,Tablet,832.49
